transaction_id,customer_id,merchant_id,amount,currency,channel,status,created_at,route_id
T00052622,C006166,M00467,3528.75,INR,Card,SUCCESS,2026-04-24 22:14:35,R_IN_01
T00052623,C003294,M00987,2680.38,INR,Card,SUCCESS,2026-05-10 06:26:30,R_IN_01
T00052624,C001424,M00150,64.42,SGD,Wallet,SUCCESS,2026-05-25 22:51:27,R_SG_02
T00052625,C008876,M00313,4567.21,INR,Wallet,SUCCESS,2026-06-18 06:24:26,R_IN_02
T00052626,C001716,M00273,47.49,AED,Bank Transfer,SUCCESS,2026-06-03 14:34:17,R_UAE_01
T00052627,C011199,M00723,57.93,AED,Wallet,SUCCESS,2026-03-13 04:29:52,R_UAE_02
T00052628,C003275,M00166,74.86,SGD,Card,SUCCESS,2026-06-10 02:03:54,R_SG_02
T00052629,C007425,M00238,4991.55,INR,UPI,SUCCESS,2026-01-19 03:39:04,R_IN_02
T00052630,C005342,M00573,1796.24,INR,Card,DECLINED_FRAUD,2026-05-26 19:46:55,R_IN_02
T00052631,C006573,M00706,43.57,SGD,Bank Transfer,SUCCESS,2026-04-16 09:11:40,R_SG_02
T00052632,C014082,M00593,2138.2,INR,Card,SUCCESS,2026-04-09 20:30:28,R_IN_02
T00052633,C013765,M00153,391.3,INR,Bank Transfer,SUCCESS,2026-05-20 18:26:54,R_IN_02
T00052634,C002884,M00330,140.09,SGD,Card,SUCCESS,2026-01-18 08:37:06,R_SG_01
T00052635,C000662,M00132,4651.78,INR,UPI,SUCCESS,2026-06-14 13:55:13,R_IN_02
T00052636,C001409,M00495,1650.36,INR,Card,SUCCESS,2026-03-05 19:28:01,R_IN_01
T00052637,C012878,M00420,6959.38,INR,Card,SUCCESS,2026-06-06 15:30:46,R_IN_01
T00052638,C002115,M00507,20.4,SGD,Wallet,SUCCESS,2026-03-18 18:25:37,R_SG_01
T00052639,C010691,M00371,104.0,AED,Wallet,SUCCESS,2026-05-25 05:20:41,R_UAE_02
T00052640,C014588,M00779,1332.69,INR,Card,SUCCESS,2026-06-20 10:39:00,R_IN_01
T00052641,C013030,M00717,40.06,AED,Card,SUCCESS,2026-05-19 16:47:37,R_UAE_01
T00052642,C009516,M00328,2153.08,INR,Card,SUCCESS,2026-02-28 20:26:54,R_IN_01
T00052643,C011593,M00300,78.91,SGD,Wallet,SUCCESS,2026-05-20 16:23:37,R_SG_02
T00052644,C012685,M00411,3610.52,INR,UPI,SUCCESS,2026-05-20 04:04:21,R_IN_02
T00052645,C011308,M00785,51.55,AED,Card,SUCCESS,2026-06-21 16:24:18,R_UAE_02
T00052646,C011027,M00132,2775.91,INR,Card,SUCCESS,2026-03-05 05:38:00,R_IN_01
T00052647,C010675,M00220,9.13,SGD,Card,SUCCESS,2026-06-27 13:12:50,R_SG_02
T00052648,C003629,M00389,181.31,AED,Card,SUCCESS,2026-05-18 23:32:39,R_UAE_01
T00052649,C000655,M00885,30.46,SGD,Card,FAILED_TECHNICAL,2026-03-17 19:27:17,R_SG_02
T00052650,C009172,M00236,9896.57,INR,Card,SUCCESS,2026-04-21 04:16:35,R_IN_02
T00052651,C014145,M00517,46.16,SGD,Card,SUCCESS,2026-05-29 17:09:57,R_SG_01
T00052652,C009246,M00997,1499.49,INR,UPI,FAILED_TECHNICAL,2026-01-14 23:44:28,R_IN_01
T00052653,C012452,M00726,2266.97,INR,Bank Transfer,SUCCESS,2026-03-21 19:12:51,R_IN_01
T00052654,C007584,M00802,63.01,SGD,Card,SUCCESS,2026-06-16 03:38:31,R_SG_02
T00052655,C012201,M00810,1061.22,INR,UPI,SUCCESS,2026-01-30 10:58:14,R_IN_02
T00052656,C004247,M00830,74.21,AED,Card,SUCCESS,2026-04-24 10:35:43,R_UAE_02
T00052657,C014199,M00524,4482.09,INR,Bank Transfer,SUCCESS,2026-05-01 22:04:11,R_IN_01
T00052658,C006598,M00334,124.36,AED,Card,SUCCESS,2026-03-11 22:37:03,R_UAE_01
T00052659,C013955,M00302,180.05,SGD,Wallet,SUCCESS,2026-04-02 08:56:26,R_SG_01
T00052660,C014830,M00476,1087.0,INR,Card,SUCCESS,2026-06-19 17:49:32,R_IN_02
T00052661,C001271,M00594,2609.38,INR,UPI,SUCCESS,2026-01-18 02:25:01,R_IN_01
T00052662,C003989,M00120,1260.18,INR,UPI,SUCCESS,2026-02-12 13:22:44,R_IN_02
T00052663,C005441,M00816,864.25,INR,Card,SUCCESS,2026-06-18 16:02:47,R_IN_01
T00052664,C005059,M00403,122.93,AED,Bank Transfer,SUCCESS,2026-02-16 00:05:49,R_UAE_01
T00052665,C000457,M00126,98.87,AED,Card,SUCCESS,2026-02-15 00:15:51,R_UAE_02
T00052666,C000826,M00946,6451.94,INR,Wallet,SUCCESS,2026-05-03 09:26:57,R_IN_02
T00052667,C001514,M00945,1289.5,INR,Wallet,SUCCESS,2026-06-28 09:53:32,R_IN_02
T00052668,C001666,M00809,1840.87,INR,Card,SUCCESS,2026-04-10 01:28:41,R_IN_01
T00052669,C005099,M00656,36.45,AED,Card,SUCCESS,2026-04-23 12:01:41,R_UAE_01
T00052670,C000883,M00035,2306.19,INR,UPI,SUCCESS,2026-06-07 15:19:32,R_IN_01
T00052671,C009952,M00887,90.18,AED,Card,DECLINED_FRAUD,2026-05-20 20:55:38,R_UAE_02
T00052672,C012315,M00113,2146.59,INR,UPI,SUCCESS,2026-06-30 15:41:15,R_IN_01
T00052673,C008199,M00129,62.22,SGD,Wallet,DECLINED_FRAUD,2026-05-07 11:36:41,R_SG_01
T00052674,C014277,M00496,1041.31,INR,Card,SUCCESS,2026-04-05 04:32:05,R_IN_02
T00052675,C003562,M00494,173.81,SGD,Card,SUCCESS,2026-03-20 17:29:12,R_SG_01
T00052676,C011808,M00772,1163.65,INR,UPI,SUCCESS,2026-06-29 20:57:00,R_IN_02
T00052677,C000867,,38.41,SGD,Card,SUCCESS,2026-06-05 03:15:15,R_SG_02
T00052678,C010160,M00530,20.05,SGD,Card,SUCCESS,2026-06-06 14:42:00,R_SG_02
T00052679,C004040,M00959,2134.46,INR,Card,FAILED_TECHNICAL,2026-02-20 16:25:11,R_IN_01
T00052680,C014230,M00214,64.91,SGD,Card,SUCCESS,2026-04-12 10:19:13,R_SG_02
T00052681,C014190,M00122,2750.35,INR,Card,SUCCESS,2026-01-07 21:34:41,R_IN_01
T00052682,C008022,M00211,14732.08,INR,Card,DECLINED_FRAUD,2026-04-25 02:22:21,R_IN_02
T00052683,C009678,M00841,54.5,SGD,Card,SUCCESS,2026-01-21 01:30:58,R_SG_02
T00052684,C013214,M00245,5060.58,INR,UPI,SUCCESS,2026-02-20 13:28:43,R_IN_01
T00052685,C011954,M00818,4389.11,INR,UPI,SUCCESS,2026-03-10 04:17:46,R_IN_01
T00052686,C000536,M00538,61.28,AED,Wallet,SUCCESS,2026-06-06 01:39:32,R_UAE_02
T00052687,C010182,M00851,2497.22,INR,UPI,SUCCESS,2026-01-29 23:27:19,R_IN_01
T00052688,C008430,M00117,2027.48,INR,UPI,SUCCESS,2026-06-18 19:27:09,R_IN_01
T00052689,C001378,M00196,1136.15,INR,Bank Transfer,SUCCESS,2026-04-30 09:59:37,R_IN_02
T00052690,C005677,M00683,7686.86,INR,UPI,SUCCESS,2026-01-30 04:54:37,R_IN_02
T00052691,C000163,M00113,1102.16,INR,Card,SUCCESS,2026-06-29 07:09:54,R_IN_02
T00052692,C000540,M00151,37.85,SGD,Card,SUCCESS,2026-01-01 17:39:37,R_SG_01
T00052693,C012957,M00756,9.15,SGD,Wallet,SUCCESS,2026-02-12 04:43:19,R_SG_02
T00052694,C007463,M00734,24.81,SGD,Card,SUCCESS,2026-02-17 03:06:51,R_SG_02
T00052695,C013195,M00259,2168.89,INR,UPI,SUCCESS,2026-06-13 12:43:51,R_IN_01
T00052696,C005151,M00111,8488.55,INR,Card,SUCCESS,2026-03-23 05:05:15,R_IN_01
T00052697,C000521,M00205,1967.62,INR,UPI,SUCCESS,2026-06-09 15:45:37,R_IN_02
T00052698,C006366,M00036,1875.96,INR,Card,SUCCESS,2026-01-13 08:52:15,R_IN_01
T00052699,C001284,M00787,4266.05,INR,Bank Transfer,SUCCESS,2026-06-25 02:40:34,R_IN_02
T00052700,C001378,M00476,994.37,INR,Card,SUCCESS,2026-06-11 19:25:14,R_IN_01
T00052701,C010843,M00541,51.29,AED,Card,SUCCESS,2026-04-15 11:55:30,R_UAE_01
T00052702,C009727,M00323,58.96,SGD,Bank Transfer,SUCCESS,2026-02-10 06:34:57,R_SG_01
T00052703,C013572,M00780,54.4,SGD,Bank Transfer,SUCCESS,2026-02-26 22:55:46,R_SG_01
T00052704,C005919,M00167,998.03,INR,Card,SUCCESS,2026-02-27 23:59:26,R_IN_01
T00052705,C011193,M00652,204.03,AED,Bank Transfer,SUCCESS,2026-05-21 16:42:38,R_UAE_02
T00052706,C006750,M00149,2846.91,INR,Card,SUCCESS,2026-03-28 11:51:30,R_IN_02
T00052707,C012956,M00090,1807.8,INR,UPI,SUCCESS,2026-01-01 15:23:27,R_IN_01
T00052708,C007906,M00426,58.11,SGD,Card,SUCCESS,2026-03-30 08:34:27,R_SG_01
T00052709,C002027,M00830,57.14,AED,Card,SUCCESS,2026-05-01 07:20:11,R_UAE_02
T00052710,C008520,M00837,57.89,AED,Wallet,SUCCESS,2026-01-16 17:11:16,R_UAE_01
T00052711,C003605,M00952,2225.49,INR,UPI,SUCCESS,2026-04-27 08:53:49,R_IN_02
T00052712,C010552,M00484,3412.23,INR,UPI,SUCCESS,2026-05-31 17:06:04,R_IN_02
T00052713,C007423,M00455,44.47,SGD,Wallet,SUCCESS,2026-04-29 06:34:06,R_SG_02
T00052714,C006677,,1930.42,INR,Wallet,SUCCESS,2026-03-20 13:35:41,R_IN_01
T00052715,C009906,M00358,79.29,SGD,Card,SUCCESS,2026-03-25 21:05:11,R_SG_01
T00052716,C010382,M00342,63.65,AED,Bank Transfer,SUCCESS,2026-04-07 01:16:49,R_UAE_02
T00052717,C007817,M00591,4387.46,INR,Card,SUCCESS,2026-06-10 11:25:13,R_IN_02
T00052718,C013982,M00296,352.68,INR,Card,SUCCESS,2026-01-10 18:20:54,R_IN_01
T00052719,C008436,M00366,26.19,SGD,Card,SUCCESS,2026-03-24 00:53:41,R_SG_01
T00052720,C006372,M00152,131.79,AED,Card,SUCCESS,2026-06-25 18:37:43,R_UAE_01
T00052721,C009905,M00004,103.59,AED,Card,SUCCESS,2026-06-08 02:38:23,R_UAE_02
T00052722,C003108,M00687,11006.68,INR,UPI,SUCCESS,2026-02-06 18:45:12,R_IN_01
T00052723,C012854,,40.35,SGD,Wallet,SUCCESS,2026-03-24 13:33:25,R_SG_01
T00052724,C005143,M00353,1619.99,INR,Wallet,SUCCESS,2026-01-06 10:05:21,R_IN_01
T00052725,C010243,M00205,1998.26,INR,UPI,SUCCESS,2026-05-25 06:26:09,R_IN_02
T00052726,C010675,M00199,-12.37,SGD,Wallet,SUCCESS,2026-01-29 03:36:08,R_SG_01
T00052727,C003665,M00225,3281.52,INR,UPI,SUCCESS,2026-03-30 02:15:13,R_IN_01
T00052728,C012851,M00670,87.3,SGD,Card,SUCCESS,2026-06-18 23:10:42,R_SG_02
T00052729,C006008,M00472,3972.49,INR,Card,SUCCESS,2026-02-06 01:41:42,R_IN_02
T00052730,C005513,M00156,172.6,AED,Wallet,SUCCESS,2026-03-19 21:18:15,R_UAE_02
T00052731,C002917,M00086,1283.04,INR,Card,SUCCESS,2026-06-06 12:24:24,R_IN_02
T00052732,C014072,M00311,28.15,SGD,Bank Transfer,SUCCESS,2026-05-10 14:01:50,R_SG_02
T00052733,C010959,M00814,48.8,AED,Bank Transfer,SUCCESS,2026-05-29 11:42:17,R_UAE_02
T00052734,C011777,M00572,2021.9,INR,UPI,SUCCESS,2026-06-25 00:15:29,R_IN_01
T00052735,C002622,M00280,38.5,SGD,Card,CANCELLED,2026-06-19 11:18:09,R_SG_02
T00052736,C008891,M00950,39.6,SGD,Card,SUCCESS,2026-03-11 15:11:58,R_SG_01
T00052737,C008978,M00694,75.08,AED,Card,SUCCESS,2026-03-13 04:03:41,R_UAE_01
T00052738,C000399,M00908,2602.52,INR,Card,SUCCESS,2026-01-25 14:04:52,R_IN_02
T00052739,C013340,M00997,2980.71,INR,Card,SUCCESS,2026-03-28 05:03:03,R_IN_02
T00052740,C014113,M00798,2830.37,INR,Card,SUCCESS,2026-05-31 22:38:54,R_IN_01
T00052741,C003010,M00875,2552.98,INR,Card,SUCCESS,2026-03-05 01:20:22,R_IN_02
T00052742,C007663,M00255,17.7,SGD,Card,SUCCESS,2026-06-08 09:36:05,R_SG_01
T00052743,C006223,M00359,154.78,AED,Card,SUCCESS,2026-05-01 22:37:20,R_UAE_02
T00052744,C012840,M00992,4418.67,INR,Bank Transfer,SUCCESS,2026-03-25 09:23:47,R_IN_02
T00052745,C001577,M00935,43.19,SGD,Bank Transfer,SUCCESS,2026-04-05 19:52:27,R_SG_01
T00052746,C000416,M00421,100.66,SGD,Card,SUCCESS,2026-05-31 00:23:36,R_SG_02
T00052747,C012371,M00210,801.88,INR,Card,SUCCESS,2026-03-17 02:32:08,R_IN_01
T00052748,C004217,M00808,106.38,AED,Wallet,CANCELLED,2026-05-23 01:36:50,R_UAE_02
T00052749,C014555,M00778,1463.28,INR,UPI,SUCCESS,2026-04-05 21:34:07,R_IN_01
T00052750,C010239,M00844,1820.35,INR,Card,SUCCESS,2026-06-06 17:43:57,R_IN_01
T00052751,C004665,M00841,271.13,SGD,Card,SUCCESS,2026-02-23 23:42:13,R_SG_01
T00052752,C012686,M00218,5295.07,INR,UPI,SUCCESS,2026-03-15 08:20:12,R_IN_01
T00052753,C008902,M00201,38.97,AED,Card,SUCCESS,2026-04-18 05:15:30,R_UAE_01
T00052754,C005609,M00221,86.8,AED,Wallet,SUCCESS,2026-05-27 21:04:58,R_UAE_01
T00052755,C002372,M00467,1750.24,INR,Card,SUCCESS,2026-02-11 02:00:46,R_IN_01
T00052756,C005420,M00622,2132.1,INR,Card,SUCCESS,2026-06-18 19:21:18,R_IN_02
T00052757,C004665,M00311,62.93,SGD,Wallet,SUCCESS,2026-01-06 10:17:20,R_SG_01
T00052758,C007483,M00430,50.5,SGD,Bank Transfer,SUCCESS,2026-01-08 22:09:24,R_SG_01
T00052759,C001553,M00750,987.74,INR,UPI,SUCCESS,2026-04-10 04:22:03,R_IN_01
T00052760,C003482,M00884,86.57,AED,Card,FAILED_TECHNICAL,2026-06-08 19:36:13,R_UAE_01
T00052761,C001071,M00687,6924.75,INR,Card,SUCCESS,2026-02-05 04:25:59,R_IN_01
T00052762,C003615,M00929,45.86,SGD,Card,SUCCESS,2026-04-16 05:08:31,R_SG_01
T00052763,C007612,M00070,60.1,SGD,Wallet,SUCCESS,2026-04-07 13:46:56,R_SG_01
T00052764,C004363,M00183,39.17,SGD,Bank Transfer,SUCCESS,2026-05-27 03:43:06,R_SG_02
T00052765,C009054,M00677,389.9,INR,Card,SUCCESS,2026-02-24 06:24:27,R_IN_01
T00052766,C006025,M00846,40.77,AED,Wallet,SUCCESS,2026-05-04 14:45:56,R_UAE_02
T00052767,C000071,M00308,155.15,AED,Card,SUCCESS,2026-06-20 22:06:43,R_UAE_02
T00052768,C000399,M00254,4015.01,INR,Card,SUCCESS,2026-01-16 04:06:41,R_IN_01
T00052769,C004371,M00849,2868.91,INR,Card,SUCCESS,2026-06-15 11:59:33,R_IN_01
T00052770,C013611,M00942,2873.05,INR,Card,SUCCESS,2026-02-23 08:14:10,R_IN_02
T00052771,C003076,M00088,217.62,AED,Bank Transfer,SUCCESS,2026-01-24 16:09:39,R_UAE_01
T00052772,C012141,M00468,5383.35,INR,Wallet,SUCCESS,2026-03-17 17:05:35,R_IN_01
T00052773,C013927,M00125,632.53,INR,UPI,SUCCESS,2026-04-21 16:53:06,R_IN_01
T00052774,C011630,M00354,3687.52,INR,Card,SUCCESS,2026-03-25 01:59:50,R_IN_02
T00052775,C012972,M00141,19.89,SGD,Card,SUCCESS,2026-02-05 01:06:41,R_SG_02
T00052776,C001306,M00775,28.11,SGD,Card,SUCCESS,2026-04-15 23:19:10,R_SG_02
T00052777,C013348,M00027,87.92,AED,Card,SUCCESS,2026-01-01 13:47:26,R_UAE_01
T00052778,C003063,M00710,195.1,AED,Bank Transfer,FAILED_TECHNICAL,2026-01-03 06:29:32,R_UAE_01
T00052779,C000685,M00932,44.87,SGD,Card,SUCCESS,2026-06-08 03:17:20,R_SG_01
T00052780,C000255,M00797,65.43,SGD,Wallet,SUCCESS,2026-04-30 09:52:53,R_SG_02
T00052781,C007348,M00370,9988.13,INR,UPI,SUCCESS,2026-03-26 06:43:35,R_IN_01
T00052782,C012532,M00663,20.13,SGD,Card,SUCCESS,2026-04-02 10:58:14,R_SG_02
T00052783,C003801,M00554,1604.87,INR,Card,SUCCESS,2026-04-11 04:30:17,R_IN_01
T00052784,C014479,M00186,515.83,INR,Bank Transfer,SUCCESS,2026-03-01 22:19:40,R_IN_01
T00052785,C008618,M00086,6941.78,INR,Card,SUCCESS,2026-05-24 23:03:18,R_IN_01
T00052786,C007881,M00596,17.54,SGD,Card,SUCCESS,2026-03-15 13:26:35,R_SG_01
T00052787,C003056,M00914,62.91,SGD,Card,SUCCESS,2026-05-01 22:43:57,R_SG_02
T00052788,C009018,M00587,36.85,SGD,Card,SUCCESS,2026-02-06 11:36:13,R_SG_02
T00052789,C010616,M00728,992.08,INR,Card,DECLINED_FRAUD,2026-01-09 02:53:34,R_IN_01
T00052790,C012893,M00462,2146.33,INR,UPI,FAILED_TECHNICAL,2026-02-09 08:04:54,R_IN_02
T00052791,C006732,M00317,228.35,AED,Card,SUCCESS,2026-03-24 07:29:34,R_UAE_01
T00052792,C012470,M00790,2008.8,INR,Card,SUCCESS,2026-02-07 17:10:08,R_IN_01
T00052793,C000285,M00441,2006.77,INR,UPI,SUCCESS,2026-05-14 03:35:00,R_IN_02
T00052794,C011385,M00428,3691.64,INR,Card,SUCCESS,2026-02-12 03:15:13,R_IN_01
T00052795,C007974,M00797,25.49,SGD,Card,DECLINED_FRAUD,2026-06-06 22:12:55,R_SG_02
T00052796,C009810,M00717,114.73,AED,Bank Transfer,SUCCESS,2026-06-03 21:56:41,R_UAE_02
T00052797,C006770,M00239,802.75,INR,Card,SUCCESS,2026-03-10 10:41:32,R_IN_01
T00052798,C013159,M00017,3607.3,INR,Wallet,SUCCESS,2026-04-13 02:46:45,R_IN_02
T00052799,C008489,M01000,29.72,SGD,Card,DECLINED_FRAUD,2026-05-18 17:06:39,R_SG_02
T00052800,C009781,M00976,38.12,SGD,Card,SUCCESS,2026-04-06 20:07:23,R_SG_02
T00052801,C014167,M00946,803.12,INR,Card,SUCCESS,2026-01-23 03:29:53,R_IN_01
T00052802,C007564,M00197,65.54,SGD,Bank Transfer,SUCCESS,2026-03-09 17:07:14,R_SG_01
T00052803,C009343,M00285,53.38,SGD,Card,SUCCESS,2026-04-21 09:50:29,R_SG_01
T00052804,C004552,M00406,1069.52,INR,UPI,SUCCESS,2026-06-06 17:36:52,R_IN_02
T00052805,C009203,M00548,155.47,AED,Bank Transfer,DECLINED_FRAUD,2026-01-20 23:17:26,R_UAE_01
T00052806,C002838,M00466,1444.73,INR,Card,SUCCESS,2026-02-16 05:11:24,R_IN_01
T00052807,C004563,M00576,2641.01,INR,Card,DECLINED_FRAUD,2026-06-22 08:33:41,R_IN_02
T00052808,C003204,M00950,56.55,SGD,Bank Transfer,SUCCESS,2026-03-17 16:30:39,R_SG_01
T00052809,C002828,M00524,1743.9,INR,UPI,SUCCESS,2026-03-28 19:18:54,R_IN_02
T00052810,C001327,M00760,11220.74,INR,Wallet,SUCCESS,2026-05-15 02:34:31,R_IN_02
T00052811,C012629,M00729,5091.48,INR,UPI,SUCCESS,2026-03-27 04:42:32,R_IN_01
T00052812,C009447,M00590,1518.97,INR,UPI,SUCCESS,2026-02-27 16:40:35,R_IN_01
T00052813,C004535,M00829,2366.29,INR,UPI,SUCCESS,2026-06-26 00:09:14,R_IN_01
T00052814,C003483,M00955,162.59,AED,Card,SUCCESS,2026-04-22 16:24:19,R_UAE_02
T00052815,C006240,M00487,662.36,INR,Card,SUCCESS,2026-03-27 18:16:07,R_IN_01
T00052816,C014751,M00697,171.24,AED,Bank Transfer,SUCCESS,2026-05-29 22:50:38,R_UAE_02
T00052817,C005675,M00431,21.8,AED,Card,SUCCESS,2026-01-29 15:22:44,R_UAE_01
T00052818,C006109,M00335,5633.08,INR,Card,CANCELLED,2026-06-18 00:43:42,R_IN_01
T00052819,C004228,M00792,11224.3,INR,UPI,SUCCESS,2026-06-05 07:44:11,R_IN_01
T00052820,C009994,M00577,869.41,INR,UPI,SUCCESS,2026-03-28 11:59:47,R_IN_01
T00052821,C014561,M00393,13.86,SGD,Card,SUCCESS,2026-02-18 02:16:17,R_SG_01
T00052822,C000315,M00605,5828.03,INR,UPI,SUCCESS,2026-06-12 22:58:42,R_IN_02
T00052823,C007922,M00716,218.71,AED,Wallet,SUCCESS,2026-06-25 20:54:43,R_UAE_01
T00052824,C004228,M00748,1586.58,INR,Card,SUCCESS,2026-01-14 15:32:00,R_IN_01
T00052825,C000124,M00752,35.02,SGD,Card,SUCCESS,2026-06-29 09:43:25,R_SG_02
T00052826,C007517,M00401,1721.9,INR,Card,SUCCESS,2026-03-30 09:25:48,R_IN_01
T00052827,C011838,M00672,5102.56,INR,UPI,DECLINED_FRAUD,2026-06-05 01:18:07,R_IN_01
T00052828,C011125,M00495,293.29,INR,Card,SUCCESS,2026-04-12 20:19:09,R_IN_01
T00052829,C010497,M00331,27.22,SGD,Wallet,SUCCESS,2026-04-23 20:39:02,R_SG_02
T00052830,C013632,M00168,2284.24,INR,UPI,SUCCESS,2026-04-25 12:38:18,R_IN_01
T00052831,C014525,M00827,1055.66,INR,Wallet,SUCCESS,2026-06-26 17:07:18,R_IN_02
T00052832,C012109,M00635,20.4,SGD,Wallet,SUCCESS,2026-05-10 17:43:42,R_SG_01
T00052833,C014216,M00153,2639.14,INR,UPI,SUCCESS,2026-03-13 18:46:33,R_IN_02
T00052834,C008115,M00356,196.8,AED,Wallet,SUCCESS,2026-05-09 13:58:02,R_UAE_02
T00052835,C009855,M00504,3499.92,INR,Card,SUCCESS,2026-01-26 23:18:54,R_IN_02
T00052836,C006045,M00732,148.81,AED,Card,SUCCESS,2026-03-20 11:57:26,R_UAE_01
T00052837,C012972,M00430,34.46,SGD,Card,SUCCESS,2026-02-15 07:07:58,R_SG_01
T00052838,C006167,M00653,399.58,INR,UPI,SUCCESS,2026-05-06 11:45:01,R_IN_01
T00052839,C010016,M00019,35.19,SGD,Wallet,SUCCESS,2026-04-24 00:47:06,R_SG_02
T00052840,C001291,M00827,1949.25,INR,UPI,SUCCESS,2026-05-24 16:16:12,R_IN_01
T00052841,C008753,M00011,197.66,AED,Wallet,SUCCESS,2026-03-21 19:56:17,R_UAE_02
T00052842,C000232,M00070,39.09,SGD,Card,CANCELLED,2026-06-29 00:18:47,R_SG_02
T00052843,C010681,M00079,1631.18,INR,Bank Transfer,SUCCESS,2026-03-18 02:26:40,R_IN_01
T00052844,C005541,M00267,30.22,SGD,Card,SUCCESS,2026-01-16 18:42:49,R_SG_01
T00052845,C009696,M00475,4192.91,INR,Card,SUCCESS,2026-03-08 03:12:24,R_IN_02
T00052846,C012337,M00377,58.11,SGD,Card,SUCCESS,2026-05-09 08:58:02,R_SG_02
T00052847,C003148,M00177,582.75,INR,Card,SUCCESS,2026-05-29 07:18:23,R_IN_02
T00052848,C004910,M00960,32.54,SGD,Wallet,SUCCESS,2026-03-02 00:44:50,R_SG_02
T00052849,C009888,M00597,2097.17,INR,Card,DECLINED_FRAUD,2026-06-01 08:08:48,R_IN_02
T00052850,C011688,M00170,3952.39,INR,UPI,SUCCESS,2026-03-21 15:38:35,R_IN_01
T00052851,C004900,M00524,2395.27,INR,Card,SUCCESS,2026-02-13 14:42:25,R_IN_01
T00052852,C011702,M00115,1558.41,INR,Wallet,SUCCESS,2026-02-07 10:46:45,R_IN_01
T00052853,C003538,M00806,98.28,AED,Card,SUCCESS,2026-06-06 22:23:37,R_UAE_01
T00052854,C011133,M00300,62.2,SGD,Wallet,SUCCESS,2026-03-01 21:17:58,R_SG_01
T00052855,C010150,M00247,1639.57,INR,Card,SUCCESS,2026-02-25 03:51:03,R_IN_01
T00052856,C001815,M00551,33.92,SGD,Wallet,SUCCESS,2026-06-15 09:44:09,R_SG_02
T00052857,C004070,M00227,25977.31,INR,Wallet,DECLINED_FRAUD,2026-03-26 20:44:53,R_IN_01
T00052858,C013610,M00951,1524.03,INR,Card,SUCCESS,2026-06-29 12:29:22,R_IN_01
T00052859,C002442,M00260,26.97,SGD,Bank Transfer,SUCCESS,2026-03-08 19:35:49,R_SG_01
T00052860,C005826,M00988,2407.74,INR,Card,SUCCESS,2026-05-14 00:01:02,R_IN_01
T00052861,C009110,M00662,22.09,SGD,Card,SUCCESS,2026-02-20 09:44:03,R_SG_02
T00052862,C005450,M00962,145.16,AED,Card,SUCCESS,2026-02-19 11:35:20,R_UAE_01
T00052863,C003718,M00008,3098.13,INR,UPI,DECLINED_FRAUD,2026-06-05 22:53:51,R_IN_02
T00052864,C007289,M00777,81.58,AED,Card,DECLINED_FRAUD,2026-06-21 01:02:46,R_UAE_02
T00052865,C004250,M00220,21.76,SGD,Card,SUCCESS,2026-06-17 15:59:47,R_SG_01
T00052866,C004969,M00854,124.08,SGD,Card,SUCCESS,2026-06-08 14:33:39,R_SG_01
T00052867,C001572,M00790,1603.51,INR,Wallet,SUCCESS,2026-05-02 00:31:04,R_IN_01
T00052868,C005250,M00073,1039.87,INR,Card,SUCCESS,2026-02-01 17:29:26,R_IN_02
T00052869,C000946,,2072.96,INR,UPI,SUCCESS,2026-03-21 10:36:26,R_IN_01
T00052870,C013537,M00364,4316.55,INR,Card,DECLINED_FRAUD,2026-03-10 21:55:18,R_IN_01
T00052871,C000338,M00995,2460.52,INR,Card,SUCCESS,2026-03-04 16:36:16,R_IN_01
T00052872,C014317,M00597,1724.48,INR,UPI,SUCCESS,2026-06-27 11:01:57,R_IN_02
T00052873,C012844,M00178,28.82,SGD,Wallet,SUCCESS,2026-02-09 15:07:21,R_SG_02
T00052874,C001093,M00745,25.51,SGD,Card,SUCCESS,2026-04-14 14:59:35,R_SG_01
T00052875,C001590,M00807,1953.69,INR,Card,DECLINED_FRAUD,2026-06-21 01:00:47,R_IN_01
T00052876,C001932,M00090,2419.69,INR,UPI,SUCCESS,2026-01-18 21:16:29,R_IN_01
T00052877,C011072,M00383,109.74,AED,Card,SUCCESS,2026-05-27 08:54:25,R_UAE_01
T00052878,C008728,M00487,2079.41,INR,Card,SUCCESS,2026-05-07 23:57:12,R_IN_01
T00052879,C009449,M00137,2507.74,INR,Card,SUCCESS,2026-03-25 01:25:15,R_IN_01
T00052880,C002515,M00773,28.76,SGD,Bank Transfer,SUCCESS,2026-06-22 13:43:37,R_SG_02
T00052881,C010666,M00752,48.67,SGD,Wallet,SUCCESS,2026-03-20 06:35:56,R_SG_01
T00052882,C000383,M00839,1567.16,INR,Card,SUCCESS,2026-02-18 14:29:36,R_IN_02
T00052883,C008279,M00151,11.41,SGD,Wallet,SUCCESS,2026-05-24 21:38:11,R_SG_02
T00052884,C007184,M00802,37.0,SGD,Card,SUCCESS,2026-03-20 16:38:03,R_SG_02
T00052885,C014753,M00627,90.92,AED,Bank Transfer,SUCCESS,2026-03-11 14:03:44,R_UAE_01
T00052886,C001532,M00365,19.81,SGD,Card,SUCCESS,2026-06-22 23:09:40,R_SG_02
T00052887,C002948,M00778,3417.2,INR,UPI,SUCCESS,2026-03-15 07:23:15,R_IN_01
